HTML,Tree,AltText,Source,SourceSet,Name,Type,Parent Link,Extension
"<img alt="""" class=""md:rounded-t-2xl h-64 w-full object-cover object-center wp-post-image"" decoding=""async"" height=""730"" loading=""lazy"" sizes=""auto, (max-width: 1374px) 100vw, 1374px"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2021/01/Screen-Shot-2022-04-14-at-1.59.46-PM.png"" srcset=""https://analytics.alleghenycounty.us/wp-content/uploads/2021/01/Screen-Shot-2022-04-14-at-1.59.46-PM.png 1374w, https://analytics.alleghenycounty.us/wp-content/uploads/2021/01/Screen-Shot-2022-04-14-at-1.59.46-PM-300x159.png 300w, https://analytics.alleghenycounty.us/wp-content/uploads/2021/01/Screen-Shot-2022-04-14-at-1.59.46-PM-1024x544.png 1024w, https://analytics.alleghenycounty.us/wp-content/uploads/2021/01/Screen-Shot-2022-04-14-at-1.59.46-PM-768x408.png 768w"" width=""1374""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/topics/children-youth-and-families/']",,https://analytics.alleghenycounty.us/wp-content/uploads/2021/01/Screen-Shot-2022-04-14-at-1.59.46-PM.png,"['https://analytics.alleghenycounty.us/wp-content/uploads/2021/01/Screen-Shot-2022-04-14-at-1.59.46-PM.png 1374w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2021/01/Screen-Shot-2022-04-14-at-1.59.46-PM-300x159.png 300w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2021/01/Screen-Shot-2022-04-14-at-1.59.46-PM-1024x544.png 1024w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2021/01/Screen-Shot-2022-04-14-at-1.59.46-PM-768x408.png 768w']",Screen-Shot-2022-04-14-at-1.59.46-PM.png,Featured,https://analytics.alleghenycounty.us/2024/05/23/supports-for-parents-with-students-who-have-an-iep/,.png
"<img alt="""" class=""md:rounded-t-2xl h-64 w-full object-cover object-center wp-post-image"" decoding=""async"" height=""256"" loading=""lazy"" sizes=""auto, (max-width: 330px) 100vw, 330px"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2024/05/2024-priorities_card.png"" srcset=""https://analytics.alleghenycounty.us/wp-content/uploads/2024/05/2024-priorities_card.png 330w, https://analytics.alleghenycounty.us/wp-content/uploads/2024/05/2024-priorities_card-300x233.png 300w"" width=""330""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/topics/children-youth-and-families/']",,https://analytics.alleghenycounty.us/wp-content/uploads/2024/05/2024-priorities_card.png,"['https://analytics.alleghenycounty.us/wp-content/uploads/2024/05/2024-priorities_card.png 330w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2024/05/2024-priorities_card-300x233.png 300w']",2024-priorities_card.png,Featured,https://analytics.alleghenycounty.us/2024/05/13/dhs-2023-accomplishments/,.png
"<img alt="""" class=""md:rounded-t-2xl h-64 w-full object-cover object-center wp-post-image"" decoding=""async"" height=""256"" loading=""lazy"" sizes=""auto, (max-width: 330px) 100vw, 330px"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2024/01/DHS_plans_card_1.png"" srcset=""https://analytics.alleghenycounty.us/wp-content/uploads/2024/01/DHS_plans_card_1.png 330w, https://analytics.alleghenycounty.us/wp-content/uploads/2024/01/DHS_plans_card_1-300x233.png 300w"" width=""330""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/topics/children-youth-and-families/']",,https://analytics.alleghenycounty.us/wp-content/uploads/2024/01/DHS_plans_card_1.png,"['https://analytics.alleghenycounty.us/wp-content/uploads/2024/01/DHS_plans_card_1.png 330w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2024/01/DHS_plans_card_1-300x233.png 300w']",DHS_plans_card_1.png,Featured,https://analytics.alleghenycounty.us/2024/01/05/dhs-annual-plans-and-budgets/,.png
"<img alt="""" class=""md:rounded-t-2xl h-64 w-full object-cover object-center wp-post-image"" decoding=""async"" height=""1080"" loading=""lazy"" sizes=""auto, (max-width: 1080px) 100vw, 1080px"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/hello-baby-1.png"" srcset=""https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/hello-baby-1.png 1080w, https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/hello-baby-1-300x300.png 300w, https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/hello-baby-1-1024x1024.png 1024w, https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/hello-baby-1-150x150.png 150w, https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/hello-baby-1-768x768.png 768w"" width=""1080""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/topics/children-youth-and-families/']",,https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/hello-baby-1.png,"['https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/hello-baby-1.png 1080w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/hello-baby-1-300x300.png 300w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/hello-baby-1-1024x1024.png 1024w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/hello-baby-1-150x150.png 150w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/hello-baby-1-768x768.png 768w']",hello-baby-1.png,Featured,https://analytics.alleghenycounty.us/2023/09/09/hello-baby-program-to-support-parents-of-new-babies-in-allegheny-county/,.png
"<img alt="""" class=""md:rounded-t-2xl h-64 w-full object-cover object-center wp-post-image"" decoding=""async"" height=""256"" loading=""lazy"" sizes=""auto, (max-width: 480px) 100vw, 480px"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2023/01/Children_Incarcerated-Parents.jpg"" srcset=""https://analytics.alleghenycounty.us/wp-content/uploads/2023/01/Children_Incarcerated-Parents.jpg 480w, https://analytics.alleghenycounty.us/wp-content/uploads/2023/01/Children_Incarcerated-Parents-300x160.jpg 300w"" width=""480""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/topics/children-youth-and-families/']",,https://analytics.alleghenycounty.us/wp-content/uploads/2023/01/Children_Incarcerated-Parents.jpg,"['https://analytics.alleghenycounty.us/wp-content/uploads/2023/01/Children_Incarcerated-Parents.jpg 480w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2023/01/Children_Incarcerated-Parents-300x160.jpg 300w']",Children_Incarcerated-Parents.jpg,Featured,https://analytics.alleghenycounty.us/2023/01/30/children-of-incarcerated-parents/,.jpg
"<img alt="""" class=""md:rounded-t-2xl h-64 w-full object-cover object-center wp-post-image"" decoding=""async"" height=""831"" loading=""lazy"" sizes=""auto, (max-width: 1242px) 100vw, 1242px"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2016/07/CFNF-2014.jpg"" srcset=""https://analytics.alleghenycounty.us/wp-content/uploads/2016/07/CFNF-2014.jpg 1242w, https://analytics.alleghenycounty.us/wp-content/uploads/2016/07/CFNF-2014-300x201.jpg 300w, https://analytics.alleghenycounty.us/wp-content/uploads/2016/07/CFNF-2014-1024x685.jpg 1024w, https://analytics.alleghenycounty.us/wp-content/uploads/2016/07/CFNF-2014-768x514.jpg 768w"" width=""1242""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/topics/children-youth-and-families/']",,https://analytics.alleghenycounty.us/wp-content/uploads/2016/07/CFNF-2014.jpg,"['https://analytics.alleghenycounty.us/wp-content/uploads/2016/07/CFNF-2014.jpg 1242w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2016/07/CFNF-2014-300x201.jpg 300w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2016/07/CFNF-2014-1024x685.jpg 1024w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2016/07/CFNF-2014-768x514.jpg 768w']",CFNF-2014.jpg,Featured,https://analytics.alleghenycounty.us/2022/11/01/child-fatalities-and-near-fatalities/,.jpg
"<img alt=""Allegheny County Office of Analytics, Technology and Planning"" height=""55"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/Allegheny-A.png"" width=""55""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/topics/children-youth-and-families/']","Allegheny County Office of Analytics, Technology and Planning",https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/Allegheny-A.png,,Allegheny-A.png,,,.png
"<img alt=""Allegheny Analytics"" class=""custom-logo"" decoding=""async"" fetchpriority=""high"" height=""156"" sizes=""(max-width: 774px) 100vw, 774px"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/logo.png"" srcset=""https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/logo.png 774w, https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/logo-300x60.png 300w, https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/logo-768x155.png 768w"" width=""774""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/topics/community-and-economic-stability/']",Allegheny Analytics,https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/logo.png,"['https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/logo.png 774w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/logo-300x60.png 300w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/logo-768x155.png 768w']",logo.png,,https://analytics.alleghenycounty.us/,.png
"<img class=""block mb-4 h-24 md:h-32"" role=""presentation"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/community-well-being.svg""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/topics/community-and-economic-stability/']",,https://analytics.alleghenycounty.us/wp-content/uploads/2022/04/community-well-being.svg,,community-well-being.svg,,,.svg
"<img alt="""" class=""md:rounded-t-2xl h-64 w-full object-cover object-center wp-post-image"" decoding=""async"" height=""1516"" sizes=""(max-width: 2560px) 100vw, 2560px"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2025/04/Cityscape-scaled.png"" srcset=""https://analytics.alleghenycounty.us/wp-content/uploads/2025/04/Cityscape-scaled.png 2560w, https://analytics.alleghenycounty.us/wp-content/uploads/2025/04/Cityscape-300x178.png 300w, https://analytics.alleghenycounty.us/wp-content/uploads/2025/04/Cityscape-1024x606.png 1024w, https://analytics.alleghenycounty.us/wp-content/uploads/2025/04/Cityscape-768x455.png 768w, https://analytics.alleghenycounty.us/wp-content/uploads/2025/04/Cityscape-1536x909.png 1536w, https://analytics.alleghenycounty.us/wp-content/uploads/2025/04/Cityscape-2048x1213.png 2048w"" width=""2560""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/topics/community-and-economic-stability/']",,https://analytics.alleghenycounty.us/wp-content/uploads/2025/04/Cityscape-scaled.png,"['https://analytics.alleghenycounty.us/wp-content/uploads/2025/04/Cityscape-scaled.png 2560w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2025/04/Cityscape-300x178.png 300w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2025/04/Cityscape-1024x606.png 1024w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2025/04/Cityscape-768x455.png 768w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2025/04/Cityscape-1536x909.png 1536w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2025/04/Cityscape-2048x1213.png 2048w']",Cityscape-scaled.png,Featured,https://analytics.alleghenycounty.us/2026/05/28/dhs-initiatives-and-accomplishments/,.png
"<img alt="""" class=""md:rounded-t-2xl h-64 w-full object-cover object-center wp-post-image"" decoding=""async"" height=""1435"" sizes=""(max-width: 2560px) 100vw, 2560px"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2026/05/IPV_Card_Image_May_2026-scaled.jpeg"" srcset=""https://analytics.alleghenycounty.us/wp-content/uploads/2026/05/IPV_Card_Image_May_2026-scaled.jpeg 2560w, https://analytics.alleghenycounty.us/wp-content/uploads/2026/05/IPV_Card_Image_May_2026-300x168.jpeg 300w, https://analytics.alleghenycounty.us/wp-content/uploads/2026/05/IPV_Card_Image_May_2026-1024x574.jpeg 1024w, https://analytics.alleghenycounty.us/wp-content/uploads/2026/05/IPV_Card_Image_May_2026-768x430.jpeg 768w, https://analytics.alleghenycounty.us/wp-content/uploads/2026/05/IPV_Card_Image_May_2026-1536x861.jpeg 1536w, https://analytics.alleghenycounty.us/wp-content/uploads/2026/05/IPV_Card_Image_May_2026-2048x1148.jpeg 2048w"" width=""2560""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/topics/community-and-economic-stability/']",,https://analytics.alleghenycounty.us/wp-content/uploads/2026/05/IPV_Card_Image_May_2026-scaled.jpeg,"['https://analytics.alleghenycounty.us/wp-content/uploads/2026/05/IPV_Card_Image_May_2026-scaled.jpeg 2560w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2026/05/IPV_Card_Image_May_2026-300x168.jpeg 300w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2026/05/IPV_Card_Image_May_2026-1024x574.jpeg 1024w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2026/05/IPV_Card_Image_May_2026-768x430.jpeg 768w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2026/05/IPV_Card_Image_May_2026-1536x861.jpeg 1536w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2026/05/IPV_Card_Image_May_2026-2048x1148.jpeg 2048w']",IPV_Card_Image_May_2026-scaled.jpeg,Featured,https://analytics.alleghenycounty.us/2026/05/07/the-intersection-of-intimate-partner-violence-and-community-violence/,.jpeg
"<img alt="""" class=""md:rounded-t-2xl h-64 w-full object-cover object-center wp-post-image"" decoding=""async"" height=""256"" sizes=""(max-width: 480px) 100vw, 480px"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2022/10/card-image.jpg"" srcset=""https://analytics.alleghenycounty.us/wp-content/uploads/2022/10/card-image.jpg 480w, https://analytics.alleghenycounty.us/wp-content/uploads/2022/10/card-image-300x160.jpg 300w"" width=""480""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/topics/community-and-economic-stability/']",,https://analytics.alleghenycounty.us/wp-content/uploads/2022/10/card-image.jpg,"['https://analytics.alleghenycounty.us/wp-content/uploads/2022/10/card-image.jpg 480w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2022/10/card-image-300x160.jpg 300w']",card-image.jpg,Featured,https://analytics.alleghenycounty.us/2025/08/15/allegheny-county-discounted-fares-pilot-program/,.jpg
"<img alt="""" class=""md:rounded-t-2xl h-64 w-full object-cover object-center wp-post-image"" decoding=""async"" height=""456"" loading=""lazy"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2019/08/HSSC-cover-image-e1651605180336.png"" width=""456""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/topics/community-and-economic-stability/']",,https://analytics.alleghenycounty.us/wp-content/uploads/2019/08/HSSC-cover-image-e1651605180336.png,,HSSC-cover-image-e1651605180336.png,Featured,https://analytics.alleghenycounty.us/2025/02/13/allegheny-county-dhs-sms-text-messaging-outreach-informing-engaging-and-communicating-with-residents/,.png
"<img alt="""" class=""md:rounded-t-2xl h-64 w-full object-cover object-center wp-post-image"" decoding=""async"" height=""256"" loading=""lazy"" sizes=""auto, (max-width: 330px) 100vw, 330px"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2025/02/CMRS_card-2.png"" srcset=""https://analytics.alleghenycounty.us/wp-content/uploads/2025/02/CMRS_card-2.png 330w, https://analytics.alleghenycounty.us/wp-content/uploads/2025/02/CMRS_card-2-300x233.png 300w"" width=""330""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/topics/community-and-economic-stability/']",,https://analytics.alleghenycounty.us/wp-content/uploads/2025/02/CMRS_card-2.png,"['https://analytics.alleghenycounty.us/wp-content/uploads/2025/02/CMRS_card-2.png 330w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2025/02/CMRS_card-2-300x233.png 300w']",CMRS_card-2.png,Featured,https://analytics.alleghenycounty.us/2025/02/03/rapid-cycle-evaluation-report-an-early-look-at-the-community-choice-demonstration/,.png
"<img alt="""" class=""md:rounded-t-2xl h-64 w-full object-cover object-center wp-post-image"" decoding=""async"" height=""1182"" loading=""lazy"" sizes=""auto, (max-width: 1920px) 100vw, 1920px"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2022/01/630_generated.jpg"" srcset=""https://analytics.alleghenycounty.us/wp-content/uploads/2022/01/630_generated.jpg 1920w, https://analytics.alleghenycounty.us/wp-content/uploads/2022/01/630_generated-300x185.jpg 300w, https://analytics.alleghenycounty.us/wp-content/uploads/2022/01/630_generated-1024x630.jpg 1024w, https://analytics.alleghenycounty.us/wp-content/uploads/2022/01/630_generated-768x473.jpg 768w, https://analytics.alleghenycounty.us/wp-content/uploads/2022/01/630_generated-1536x946.jpg 1536w"" width=""1920""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/topics/community-and-economic-stability/']",,https://analytics.alleghenycounty.us/wp-content/uploads/2022/01/630_generated.jpg,"['https://analytics.alleghenycounty.us/wp-content/uploads/2022/01/630_generated.jpg 1920w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2022/01/630_generated-300x185.jpg 300w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2022/01/630_generated-1024x630.jpg 1024w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2022/01/630_generated-768x473.jpg 768w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2022/01/630_generated-1536x946.jpg 1536w']",630_generated.jpg,Featured,https://analytics.alleghenycounty.us/2024/12/10/economic-security-in-allegheny-county-2021-needs-assessment/,.jpg
"<img alt="""" class=""md:rounded-t-2xl h-64 w-full object-cover object-center wp-post-image"" decoding=""async"" height=""256"" loading=""lazy"" sizes=""auto, (max-width: 330px) 100vw, 330px"" src=""https://analytics.alleghenycounty.us/wp-content/uploads/2024/09/2024-youth-cash_card.png"" srcset=""https://analytics.alleghenycounty.us/wp-content/uploads/2024/09/2024-youth-cash_card.png 330w, https://analytics.alleghenycounty.us/wp-content/uploads/2024/09/2024-youth-cash_card-300x233.png 300w"" width=""330""/>","['https://analytics.alleghenycounty.us/', 'https://analytics.alleghenycounty.us/topics/community-and-economic-stability/']",,https://analytics.alleghenycounty.us/wp-content/uploads/2024/09/2024-youth-cash_card.png,"['https://analytics.alleghenycounty.us/wp-content/uploads/2024/09/2024-youth-cash_card.png 330w', ' https://analytics.alleghenycounty.us/wp-content/uploads/2024/09/2024-youth-cash_card-300x233.png 300w']",2024-youth-cash_card.png,Featured,https://analytics.alleghenycounty.us/2024/09/23/cash-assistance-for-allegheny-young-adults-impacts-and-implications/,.png
